block_size,compression_ratio_actual,compression_ratio_target,has_bias,in_features,layer,method,module_type,name,out_features,params_original,params_structured,rank,relative_weight_error,terms
,16.87912087912088,16.0,True,1536,2,low_rank,k_proj,model.layers.2.self_attn.k_proj,256,393216,23296,13,0.9095769281476922,
16,16.0,16.0,True,1536,2,block_circulant,k_proj,model.layers.2.self_attn.k_proj,256,393216,24576,0,0.9683341466695571,
64,16.0,16.0,True,1536,2,monarch_like,k_proj,model.layers.2.self_attn.k_proj,256,393216,24576,24,0.9640851432012274,2
,2.0,2.0,False,1536,2,low_rank,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,1179648,384,0.5123914376135342,
16,16.0,2.0,False,1536,2,block_circulant,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,147456,0,0.9683369978661142,
64,6.0,2.0,False,1536,2,monarch_like,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,393216,64,0.9575566620287101,2
,4.0,4.0,False,1536,2,low_rank,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,589824,192,0.707742531518858,
16,16.0,4.0,False,1536,2,block_circulant,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,147456,0,0.9683369978661142,
64,6.0,4.0,False,1536,2,monarch_like,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,393216,64,0.9575566620287101,2
,8.0,8.0,False,1536,2,low_rank,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,294912,96,0.8290986230648394,
16,16.0,8.0,False,1536,2,block_circulant,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,147456,0,0.9683369978661142,
64,8.0,8.0,False,1536,2,monarch_like,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,294912,48,0.9579604941176938,2
,16.0,16.0,False,1536,2,low_rank,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,147456,48,0.9007770303063215,
16,16.0,16.0,False,1536,2,block_circulant,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,147456,0,0.9683369978661142,
64,16.0,16.0,False,1536,2,monarch_like,o_proj,model.layers.2.self_attn.o_proj,1536,2359296,147456,24,0.9649010393061007,2
,2.0,2.0,True,1536,2,low_rank,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,1179648,384,0.45616556590185087,
16,16.0,2.0,True,1536,2,block_circulant,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,147456,0,0.9683059180054115,
64,6.0,2.0,True,1536,2,monarch_like,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,393216,64,0.9568680775543026,2
,4.0,4.0,True,1536,2,low_rank,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,589824,192,0.6340136571987967,
16,16.0,4.0,True,1536,2,block_circulant,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,147456,0,0.9683059180054115,
64,6.0,4.0,True,1536,2,monarch_like,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,393216,64,0.9568680775543026,2
,8.0,8.0,True,1536,2,low_rank,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,294912,96,0.7559364770526334,
16,16.0,8.0,True,1536,2,block_circulant,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,147456,0,0.9683059180054115,
64,8.0,8.0,True,1536,2,monarch_like,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,294912,48,0.9571822482099352,2
,16.0,16.0,True,1536,2,low_rank,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,147456,48,0.8455487963248804,
16,16.0,16.0,True,1536,2,block_circulant,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,147456,0,0.9683059180054115,
64,16.0,16.0,True,1536,2,monarch_like,q_proj,model.layers.2.self_attn.q_proj,1536,2359296,147456,24,0.9631092632222862,2
,2.0018618506795756,2.0,False,1536,2,low_rank,up_proj,model.layers.2.mlp.up_proj,8960,13762560,6874880,655,0.6073181318057879,
16,16.0,2.0,False,1536,2,block_circulant,up_proj,model.layers.2.mlp.up_proj,8960,13762560,860160,0,0.9682504256164993,
64,6.0,2.0,False,1536,2,monarch_like,up_proj,model.layers.2.mlp.up_proj,8960,13762560,2293760,64,0.9574609020339374,2
,4.009845603043186,4.0,False,1536,2,low_rank,up_proj,model.layers.2.mlp.up_proj,8960,13762560,3432192,327,0.7884941046849345,
16,16.0,4.0,False,1536,2,block_circulant,up_proj,model.layers.2.mlp.up_proj,8960,13762560,860160,0,0.9682504256164993,
64,6.0,4.0,False,1536,2,monarch_like,up_proj,model.layers.2.mlp.up_proj,8960,13762560,2293760,64,0.9574609020339374,2
,8.044291485859643,8.0,False,1536,2,low_rank,up_proj,model.layers.2.mlp.up_proj,8960,13762560,1710848,163,0.8849514914960294,
16,16.0,8.0,False,1536,2,block_circulant,up_proj,model.layers.2.mlp.up_proj,8960,13762560,860160,0,0.9682504256164993,
64,8.0,8.0,False,1536,2,monarch_like,up_proj,model.layers.2.mlp.up_proj,8960,13762560,1720320,48,0.9579365094837012,2
,16.187895212285458,16.0,False,1536,2,low_rank,up_proj,model.layers.2.mlp.up_proj,8960,13762560,850176,81,0.9365827262947862,
16,16.0,16.0,False,1536,2,block_circulant,up_proj,model.layers.2.mlp.up_proj,8960,13762560,860160,0,0.9682504256164993,
64,16.0,16.0,False,1536,2,monarch_like,up_proj,model.layers.2.mlp.up_proj,8960,13762560,860160,24,0.9658401967244431,2
,2.0131061598951505,2.0,True,1536,2,low_rank,v_proj,model.layers.2.self_attn.v_proj,256,393216,195328,109,0.6258418099549337,
16,16.0,2.0,True,1536,2,block_circulant,v_proj,model.layers.2.self_attn.v_proj,256,393216,24576,0,0.9681927064124196,
64,6.0,2.0,True,1536,2,monarch_like,v_proj,model.layers.2.self_attn.v_proj,256,393216,65536,64,0.9574756852697979,2
,4.063492063492063,4.0,True,1536,2,low_rank,v_proj,model.layers.2.self_attn.v_proj,256,393216,96768,54,0.8014885182668021,
16,16.0,4.0,True,1536,2,block_circulant,v_proj,model.layers.2.self_attn.v_proj,256,393216,24576,0,0.9681927064124196,
64,6.0,4.0,True,1536,2,monarch_like,v_proj,model.layers.2.self_attn.v_proj,256,393216,65536,64,0.9574756852697979,2
,8.126984126984127,8.0,True,1536,2,low_rank,v_proj,model.layers.2.self_attn.v_proj,256,393216,48384,27,0.8928698513819772,
16,16.0,8.0,True,1536,2,block_circulant,v_proj,model.layers.2.self_attn.v_proj,256,393216,24576,0,0.9681927064124196,
64,8.0,8.0,True,1536,2,monarch_like,v_proj,model.layers.2.self_attn.v_proj,256,393216,49152,48,0.9579803477353973,2
,16.87912087912088,16.0,True,1536,2,low_rank,v_proj,model.layers.2.self_attn.v_proj,256,393216,23296,13,0.944355535305382,
16,16.0,16.0,True,1536,2,block_circulant,v_proj,model.layers.2.self_attn.v_proj,256,393216,24576,0,0.9681927064124196,
64,16.0,16.0,True,1536,2,monarch_like,v_proj,model.layers.2.self_attn.v_proj,256,393216,24576,24,0.9661509769940279,2
,2.0018618506795756,2.0,False,8960,3,low_rank,down_proj,model.layers.3.mlp.down_proj,1536,13762560,6874880,655,0.6050951175919497,
16,16.0,2.0,False,8960,3,block_circulant,down_proj,model.layers.3.mlp.down_proj,1536,13762560,860160,0,0.9682985404878892,
64,35.0,2.0,False,8960,3,monarch_like,down_proj,model.layers.3.mlp.down_proj,1536,13762560,393216,64,0.9928362916471467,2
,4.009845603043186,4.0,False,8960,3,low_rank,down_proj,model.layers.3.mlp.down_proj,1536,13762560,3432192,327,0.788070467260625,
16,16.0,4.0,False,8960,3,block_circulant,down_proj,model.layers.3.mlp.down_proj,1536,13762560,860160,0,0.9682985404878892,
64,35.0,4.0,False,8960,3,monarch_like,down_proj,model.layers.3.mlp.down_proj,1536,13762560,393216,64,0.9928362916471467,2
,8.044291485859643,8.0,False,8960,3,low_rank,down_proj,model.layers.3.mlp.down_proj,1536,13762560,1710848,163,0.8849552257241342,
16,16.0,8.0,False,8960,3,block_circulant,down_proj,model.layers.3.mlp.down_proj,1536,13762560,860160,0,0.9682985404878892,
64,35.0,8.0,False,8960,3,monarch_like,down_proj,model.layers.3.mlp.down_proj,1536,13762560,393216,64,0.9928362916471467,2
,16.187895212285458,16.0,False,8960,3,low_rank,down_proj,model.layers.3.mlp.down_proj,1536,13762560,850176,81,0.9367525597267264,
16,16.0,16.0,False,8960,3,block_circulant,down_proj,model.layers.3.mlp.down_proj,1536,13762560,860160,0,0.9682985404878892,
64,35.0,16.0,False,8960,3,monarch_like,down_proj,model.layers.3.mlp.down_proj,1536,13762560,393216,64,0.9928362916471467,2
,2.0018618506795756,2.0,False,1536,3,low_rank,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,6874880,655,0.5792529207863318,
16,16.0,2.0,False,1536,3,block_circulant,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,860160,0,0.9681294938264683,
64,6.0,2.0,False,1536,3,monarch_like,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,2293760,64,0.9574418869994374,2
,4.009845603043186,4.0,False,1536,3,low_rank,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,3432192,327,0.7556292327488588,
16,16.0,4.0,False,1536,3,block_circulant,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,860160,0,0.9681294938264683,
64,6.0,4.0,False,1536,3,monarch_like,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,2293760,64,0.9574418869994374,2
,8.044291485859643,8.0,False,1536,3,low_rank,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,1710848,163,0.8521520825526909,
16,16.0,8.0,False,1536,3,block_circulant,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,860160,0,0.9681294938264683,
64,8.0,8.0,False,1536,3,monarch_like,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,1720320,48,0.9579225673233894,2
,16.187895212285458,16.0,False,1536,3,low_rank,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,850176,81,0.9074083112888944,
16,16.0,16.0,False,1536,3,block_circulant,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,860160,0,0.9681294938264683,
64,16.0,16.0,False,1536,3,monarch_like,gate_proj,model.layers.3.mlp.gate_proj,8960,13762560,860160,24,0.9658682149475971,2
,2.0131061598951505,2.0,True,1536,3,low_rank,k_proj,model.layers.3.self_attn.k_proj,256,393216,195328,109,0.5133393886700445,
16,16.0,2.0,True,1536,3,block_circulant,k_proj,model.layers.3.self_attn.k_proj,256,393216,24576,0,0.9684088785450861,
64,6.0,2.0,True,1536,3,monarch_like,k_proj,model.layers.3.self_attn.k_proj,256,393216,65536,64,0.9573684856310012,2
,4.063492063492063,4.0,True,1536,3,low_rank,k_proj,model.layers.3.self_attn.k_proj,256,393216,96768,54,0.7377849190975818,
16,16.0,4.0,True,1536,3,block_circulant,k_proj,model.layers.3.self_attn.k_proj,256,393216,24576,0,0.9684088785450861,
64,6.0,4.0,True,1536,3,monarch_like,k_proj,model.layers.3.self_attn.k_proj,256,393216,65536,64,0.9573684856310012,2
,8.126984126984127,8.0,True,1536,3,low_rank,k_proj,model.layers.3.self_attn.k_proj,256,393216,48384,27,0.8552209637391275,
16,16.0,8.0,True,1536,3,block_circulant,k_proj,model.layers.3.self_attn.k_proj,256,393216,24576,0,0.9684088785450861,
64,8.0,8.0,True,1536,3,monarch_like,k_proj,model.layers.3.self_attn.k_proj,256,393216,49152,48,0.9577357301029922,2
,16.87912087912088,16.0,True,1536,3,low_rank,k_proj,model.layers.3.self_attn.k_proj,256,393216,23296,13,0.92237911424058,
16,16.0,16.0,True,1536,3,block_circulant,k_proj,model.layers.3.self_attn.k_proj,256,393216,24576,0,0.9684088785450861,
64,16.0,16.0,True,1536,3,monarch_like,k_proj,model.layers.3.self_attn.k_proj,256,393216,24576,24,0.9646273088475563,2
,2.0,2.0,False,1536,3,low_rank,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,1179648,384,0.5216992234136641,
16,16.0,2.0,False,1536,3,block_circulant,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,147456,0,0.9682610710898789,
64,6.0,2.0,False,1536,3,monarch_like,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,393216,64,0.9557460421521858,2
,4.0,4.0,False,1536,3,low_rank,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,589824,192,0.7190406619096115,
16,16.0,4.0,False,1536,3,block_circulant,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,147456,0,0.9682610710898789,
64,6.0,4.0,False,1536,3,monarch_like,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,393216,64,0.9557460421521858,2
,8.0,8.0,False,1536,3,low_rank,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,294912,96,0.8389698239160936,
16,16.0,8.0,False,1536,3,block_circulant,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,147456,0,0.9682610710898789,
64,8.0,8.0,False,1536,3,monarch_like,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,294912,48,0.9561628377261633,2
,16.0,16.0,False,1536,3,low_rank,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,147456,48,0.9080711029960612,
16,16.0,16.0,False,1536,3,block_circulant,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,147456,0,0.9682610710898789,
64,16.0,16.0,False,1536,3,monarch_like,o_proj,model.layers.3.self_attn.o_proj,1536,2359296,147456,24,0.9635927948811926,2
,2.0,2.0,True,1536,3,low_rank,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,1179648,384,0.4756156030172386,
16,16.0,2.0,True,1536,3,block_circulant,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,147456,0,0.9683090035749522,
64,6.0,2.0,True,1536,3,monarch_like,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,393216,64,0.957361252137111,2
,4.0,4.0,True,1536,3,low_rank,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,589824,192,0.6647792754813399,
16,16.0,4.0,True,1536,3,block_circulant,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,147456,0,0.9683090035749522,
64,6.0,4.0,True,1536,3,monarch_like,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,393216,64,0.957361252137111,2
,8.0,8.0,True,1536,3,low_rank,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,294912,96,0.7902303424731364,
16,16.0,8.0,True,1536,3,block_circulant,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,147456,0,0.9683090035749522,
64,8.0,8.0,True,1536,3,monarch_like,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,294912,48,0.9577106252413643,2
,16.0,16.0,True,1536,3,low_rank,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,147456,48,0.8687765906066481,
16,16.0,16.0,True,1536,3,block_circulant,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,147456,0,0.9683090035749522,
64,16.0,16.0,True,1536,3,monarch_like,q_proj,model.layers.3.self_attn.q_proj,1536,2359296,147456,24,0.9643416835850653,2
,2.0018618506795756,2.0,False,1536,3,low_rank,up_proj,model.layers.3.mlp.up_proj,8960,13762560,6874880,655,0.617667124934842,
16,16.0,2.0,False,1536,3,block_circulant,up_proj,model.layers.3.mlp.up_proj,8960,13762560,860160,0,0.9682491274714141,
64,6.0,2.0,False,1536,3,monarch_like,up_proj,model.layers.3.mlp.up_proj,8960,13762560,2293760,64,0.9574116686046793,2
,4.009845603043186,4.0,False,1536,3,low_rank,up_proj,model.layers.3.mlp.up_proj,8960,13762560,3432192,327,0.8002043387022777,
16,16.0,4.0,False,1536,3,block_circulant,up_proj,model.layers.3.mlp.up_proj,8960,13762560,860160,0,0.9682491274714141,
64,6.0,4.0,False,1536,3,monarch_like,up_proj,model.layers.3.mlp.up_proj,8960,13762560,2293760,64,0.9574116686046793,2
,8.044291485859643,8.0,False,1536,3,low_rank,up_proj,model.layers.3.mlp.up_proj,8960,13762560,1710848,163,0.8959428873679754,
16,16.0,8.0,False,1536,3,block_circulant,up_proj,model.layers.3.mlp.up_proj,8960,13762560,860160,0,0.9682491274714141,
64,8.0,8.0,False,1536,3,monarch_like,up_proj,model.layers.3.mlp.up_proj,8960,13762560,1720320,48,0.9579115367543979,2
,16.187895212285458,16.0,False,1536,3,low_rank,up_proj,model.layers.3.mlp.up_proj,8960,13762560,850176,81,0.9461590493750632,
16,16.0,16.0,False,1536,3,block_circulant,up_proj,model.layers.3.mlp.up_proj,8960,13762560,860160,0,0.9682491274714141,
64,16.0,16.0,False,1536,3,monarch_like,up_proj,model.layers.3.mlp.up_proj,8960,13762560,860160,24,0.9660329494319575,2
,2.0131061598951505,2.0,True,1536,3,low_rank,v_proj,model.layers.3.self_attn.v_proj,256,393216,195328,109,0.6345104193920534,
16,16.0,2.0,True,1536,3,block_circulant,v_proj,model.layers.3.self_attn.v_proj,256,393216,24576,0,0.9684805298180168,
64,6.0,2.0,True,1536,3,monarch_like,v_proj,model.layers.3.self_attn.v_proj,256,393216,65536,64,0.9577108807998193,2
,4.063492063492063,4.0,True,1536,3,low_rank,v_proj,model.layers.3.self_attn.v_proj,256,393216,96768,54,0.8105049618823298,
16,16.0,4.0,True,1536,3,block_circulant,v_proj,model.layers.3.self_attn.v_proj,256,393216,24576,0,0.9684805298180168,
64,6.0,4.0,True,1536,3,monarch_like,v_proj,model.layers.3.self_attn.v_proj,256,393216,65536,64,0.9577108807998193,2
,8.126984126984127,8.0,True,1536,3,low_rank,v_proj,model.layers.3.self_attn.v_proj,256,393216,48384,27,0.8985460773408401,
16,16.0,8.0,True,1536,3,block_circulant,v_proj,model.layers.3.self_attn.v_proj,256,393216,24576,0,0.9684805298180168,
64,8.0,8.0,True,1536,3,monarch_like,v_proj,model.layers.3.self_attn.v_proj,256,393216,49152,48,0.9581914943480638,2
,16.87912087912088,16.0,True,1536,3,low_rank,v_proj,model.layers.3.self_attn.v_proj,256,393216,23296,13,0.9470284232700248,
16,16.0,16.0,True,1536,3,block_circulant,v_proj,model.layers.3.self_attn.v_proj,256,393216,24576,0,0.9684805298180168,
64,16.0,16.0,True,1536,3,monarch_like,v_proj,model.layers.3.self_attn.v_proj,256,393216,24576,24,0.9660587583483498,2
,2.0018618506795756,2.0,False,8960,4,low_rank,down_proj,model.layers.4.mlp.down_proj,1536,13762560,6874880,655,0.5833971284866764,
16,16.0,2.0,False,8960,4,block_circulant,down_proj,model.layers.4.mlp.down_proj,1536,13762560,860160,0,0.9682829602609118,
64,35.0,2.0,False,8960,4,monarch_like,down_proj,model.layers.4.mlp.down_proj,1536,13762560,393216,64,0.9927947649127675,2
,4.009845603043186,4.0,False,8960,4,low_rank,down_proj,model.layers.4.mlp.down_proj,1536,13762560,3432192,327,0.7651002682030767,
16,16.0,4.0,False,8960,4,block_circulant,down_proj,model.layers.4.mlp.down_proj,1536,13762560,860160,0,0.9682829602609118,
64,35.0,4.0,False,8960,4,monarch_like,down_proj,model.layers.4.mlp.down_proj,1536,13762560,393216,64,0.9927947649127675,2
,8.044291485859643,8.0,False,8960,4,low_rank,down_proj,model.layers.4.mlp.down_proj,1536,13762560,1710848,163,0.8638841988832424,
16,16.0,8.0,False,8960,4,block_circulant,down_proj,model.layers.4.mlp.down_proj,1536,13762560,860160,0,0.9682829602609118,
64,35.0,8.0,False,8960,4,monarch_like,down_proj,model.layers.4.mlp.down_proj,1536,13762560,393216,64,0.9927947649127675,2
,16.187895212285458,16.0,False,8960,4,low_rank,down_proj,model.layers.4.mlp.down_proj,1536,13762560,850176,81,0.9212479557340066,
16,16.0,16.0,False,8960,4,block_circulant,down_proj,model.layers.4.mlp.down_proj,1536,13762560,860160,0,0.9682829602609118,
64,35.0,16.0,False,8960,4,monarch_like,down_proj,model.layers.4.mlp.down_proj,1536,13762560,393216,64,0.9927947649127675,2
,2.0018618506795756,2.0,False,1536,4,low_rank,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,6874880,655,0.5839977864701443,
16,16.0,2.0,False,1536,4,block_circulant,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,860160,0,0.9681953864832654,
64,6.0,2.0,False,1536,4,monarch_like,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,2293760,64,0.9574263574323978,2
,4.009845603043186,4.0,False,1536,4,low_rank,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,3432192,327,0.762348851789693,
16,16.0,4.0,False,1536,4,block_circulant,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,860160,0,0.9681953864832654,
64,6.0,4.0,False,1536,4,monarch_like,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,2293760,64,0.9574263574323978,2
,8.044291485859643,8.0,False,1536,4,low_rank,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,1710848,163,0.8598468792742152,
16,16.0,8.0,False,1536,4,block_circulant,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,860160,0,0.9681953864832654,
64,8.0,8.0,False,1536,4,monarch_like,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,1720320,48,0.9578987356453509,2
,16.187895212285458,16.0,False,1536,4,low_rank,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,850176,81,0.9151282298646415,
16,16.0,16.0,False,1536,4,block_circulant,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,860160,0,0.9681953864832654,
64,16.0,16.0,False,1536,4,monarch_like,gate_proj,model.layers.4.mlp.gate_proj,8960,13762560,860160,24,0.9657225101818799,2
,2.0131061598951505,2.0,True,1536,4,low_rank,k_proj,model.layers.4.self_attn.k_proj,256,393216,195328,109,0.5135520490514307,
16,16.0,2.0,True,1536,4,block_circulant,k_proj,model.layers.4.self_attn.k_proj,256,393216,24576,0,0.9682580593207705,
64,6.0,2.0,True,1536,4,monarch_like,k_proj,model.layers.4.self_attn.k_proj,256,393216,65536,64,0.9573354999180156,2
,4.063492063492063,4.0,True,1536,4,low_rank,k_proj,model.layers.4.self_attn.k_proj,256,393216,96768,54,0.7439024075034667,
16,16.0,4.0,True,1536,4,block_circulant,k_proj,model.layers.4.self_attn.k_proj,256,393216,24576,0,0.9682580593207705,
64,6.0,4.0,True,1536,4,monarch_like,k_proj,model.layers.4.self_attn.k_proj,256,393216,65536,64,0.9573354999180156,2
,8.126984126984127,8.0,True,1536,4,low_rank,k_proj,model.layers.4.self_attn.k_proj,256,393216,48384,27,0.8651688298274138,
16,16.0,8.0,True,1536,4,block_circulant,k_proj,model.layers.4.self_attn.k_proj,256,393216,24576,0,0.9682580593207705,
64,8.0,8.0,True,1536,4,monarch_like,k_proj,model.layers.4.self_attn.k_proj,256,393216,49152,48,0.9577124298073043,2
,16.87912087912088,16.0,True,1536,4,low_rank,k_proj,model.layers.4.self_attn.k_proj,256,393216,23296,13,0.9318462006904393,
