comfort_tolerance,deployable,epsilon,hessian_cost,nll,nll_delta,normalized_hessian_cost,path_kind,payload_ratio_at_codec_endpoint,perplexity,perplexity_delta,strategy,target_ratio,taylor_fit_absolute_error,taylor_fit_nll_delta,tokens,within_local_comfort_fit
0.000337237260472989,False,0.09375,0.07513678098621313,4.0274663009042815,0.0016861863023649448,2.666458416766298e-05,noncodec_interpolation,0.25799984402126735,56.118543461903414,0.09454658531416271,Q+S+L_component_scale,0.258,1.3479824322801693e-05,0.0016727064780421431,1016,True
0.0004889184216844203,False,0.125,0.13357649953104556,4.02821779626561,0.00243768166369307,4.740370518695641e-05,noncodec_interpolation,0.25799984402126735,56.16073213731097,0.13673526072172137,Q+S+L_component_scale,0.258,6.910444729031542e-06,0.0024445921084221014,1016,True
0.0008619677151461766,False,0.1875,0.3005471239448525,4.02981768630621,0.004037571704293086,0.00010665833667065192,noncodec_interpolation,0.25799984402126735,56.250655047533584,0.22665817094433294,Q+S+L_component_scale,0.258,0.0002722668714377971,0.004309838575730883,1016,True
0.001320743730354297,False,0.25,0.5343059981241822,4.031941721758504,0.006161607156587756,0.00018961482074782564,noncodec_interpolation,0.25799984402126735,56.37026041111872,0.34626353452947,Q+S+L_component_scale,0.258,0.00044211149518372846,0.006603718651771485,1016,True
0.00249547592600963,False,0.375,1.20218849577941,4.037637815700741,0.011857701098824336,0.0004266333466826077,noncodec_interpolation,0.25799984402126735,56.69226692901908,0.6682700524298255,Q+S+L_component_scale,0.258,0.0006196785312238134,0.01247737963004815,1016,True
0.00401311500865042,False,0.5,2.137223992496729,4.045348250021146,0.019568135419229193,0.0007584592829913025,noncodec_interpolation,0.25799984402126735,57.13107846945843,1.1070815928691786,Q+S+L_component_scale,0.258,0.0004974396240229051,0.0200655750432521,1016,True
0.005918589914877437,False,0.625,3.339412488276139,4.055373064176304,0.029592949574387184,0.0011850926296739102,noncodec_interpolation,0.25799984402126735,57.70668727870091,1.6826904021116604,Q+S+L_component_scale,0.258,0.00022464468300385787,0.029368304891383326,1016,True
0.008385383425735072,False,0.75,4.80875398311764,4.067707031730592,0.041926917128675356,0.0017065333867304308,noncodec_interpolation,0.25799984402126735,58.42284715469879,2.398850278109542,Q+S+L_component_scale,0.258,0.001541347954233524,0.04038556917444183,1016,True
0.011242189182071094,False,0.875,6.545248477021232,4.081991060512272,0.05621094591035547,0.0023227815541608642,noncodec_interpolation,0.25799984402126735,59.26334937306935,3.2393524964801017,Q+S+L_component_scale,0.258,0.0030935780179278394,0.05311736789242763,1016,True
0.014538568211352755,True,1.0,8.548895969986916,4.09847295565868,0.07269284105676377,0.00303383713196521,codec_endpoint,0.25799984402126735,60.248215619520806,4.224218742931555,Q+S+L_component_scale,0.258,0.005129140011423061,0.06756370104534071,1016,True
