activation_reconstruction_error,added_bits_over_q,added_scalars_over_q,all_requested_components_active,allocation_id,allocation_source,base_codes_padding_bits,base_codes_raw_bits,base_codes_stored_bits,base_scales_padding_bits,base_scales_raw_bits,base_scales_stored_bits,baseline_hessian_energy,both_s_and_l_active,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,cols,comparison_budget_bits,component_scale_labels,component_scale_multipliers,compression_ratio,folded_repair_dof,folded_zero_bit_hessian_gain,fp16_accumulation_rounding_l2,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_decomposition_residual,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_gain_per_added_scalar,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,joint_component_constraint,l_active,layer,lowrank_factors_padding_bits,lowrank_factors_raw_bits,lowrank_factors_stored_bits,lowrank_rank,lowrank_scales_padding_bits,lowrank_scales_raw_bits,lowrank_scales_stored_bits,metadata_padding_bits,metadata_raw_bits,metadata_stored_bits,normalized_hessian_cost,obs_applied,obs_continuous_cost,obs_fp16_rounding_cost_gap,obs_reason,obs_relative_stationarity_continuous,obs_relative_stationarity_stored,obs_rhs_null_residual_max,obs_stored_cost,obs_unique_support_count,payload_bits,payload_ratio,q_active,q_col_block_size,q_reference_bits,q_reference_cost,q_scale_count,rate_cap_strategy,reference_bits,repair_padding_bits,repair_raw_bits,repair_stored_bits,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,rows,s_active,scale_col_block_size,scale_cost_after_continuous,scale_cost_before_continuous,scale_gram_condition,scale_gram_rank,scale_groups_per_row,scale_max_basis_stationarity,scale_multiplier_applied,scale_multiplier_continuous,scale_repair_kind,search_family,selected_within_layer_target,sparse_fraction,sparse_nnz,sparse_scales_padding_bits,sparse_scales_raw_bits,sparse_scales_stored_bits,sparse_support_padding_bits,sparse_support_raw_bits,sparse_support_stored_bits,sparse_values_padding_bits,sparse_values_raw_bits,sparse_values_stored_bits,strategy,support_encoding,target_gap,target_ratio,token_risk_p95,under_target,worst_token_risk
,,,,"rank=1,nnz=2047",,,,,,,,,True,,,,4325376,,,,,,,1.1294163465499878,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,1,,,,,,,,,,,,,,,,,4325376,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,2047,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=2,nnz=767",,,,,,,,,True,,,,4325376,,,,,,,1.1080610752105713,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,2,,,,,,,,,,,,,,,,,4325376,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,767,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=3,nnz=0",,,,,,,,,False,,,,4325376,,,,,,,1.1051350831985474,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,3,,,,,,,,,,,,,,,,,4325376,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,0,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
0.058774083852767944,0,0,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,nan,nan,2048,,,,3.992202729044834,0,0.0,0.0,2.0976204872131348,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,2.0976204872131348,0.0,,False,gpt_neox.layers.3.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.056442724523033255,,,,,,,,,,4202496,0.25048828125,True,0,4202496,2.0976204872131348,512,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,,,,,,,,,,,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q,empty,-0.007511718750000007,0.258,0.0785830169916153,True,0.09560057520866394
0.05573372542858124,0,0,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,nan,nan,2048,,,,3.992202729044834,1,0.09668278694152832,0.0,2.0009377002716064,0.0,0.0,0.0,0.0,0.09668278694152832,nan,nan,0.046091648861601046,0.0,2.0009377002716064,0.0,,False,gpt_neox.layers.3.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.05384118628352553,,,,,,,,,,4202496,0.25048828125,True,0,4202496,2.0976204872131348,512,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,,2.0009601989956773,2.0976204214616865,,1,,0.0,0.9501816679832992,0.9501816679832992,global_folded_into_fp16_q_scales,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q_global_scale,empty,-0.007511718750000007,0.258,0.07438690960407257,True,0.08926832675933838
0.029781365767121315,122880,7680,True,,,0,4194304,4194304,0,131072,131072,74.32740020751953,,nan,nan,2048,,,,3.878787878787879,8192,0.0,0.0,1.095060110092163,0.0,0.0,0.0,-1.1920928955078125e-07,1.0025603771209717,8.158857235684991e-06,0.00013054171577095986,0.47795127060994597,0.0,1.0950602293014526,0.0,,False,gpt_neox.layers.3.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.029465852620562352,,,,,,,,,,4325376,0.2578125,True,128,4202496,2.0976204872131348,8192,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,128,1.0950604242124695,2.0976204214616865,,,16,0.0009892771615912916,,,row_x_column_block_fp16_scales,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q_block_scale,empty,-0.0001875000000000071,0.258,0.040262434631586075,True,0.04769592732191086
0.04265172407031059,126016,3425,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,nan,0.5758716298528607,2048,,,,3.8759777031922287,0,0.0,0.0,1.4947224855422974,0.0,-1.2079601287841797,0.0,5.960464477539063e-08,0.6028980016708374,4.784297245356442e-06,0.00017602861362652186,0.2874199624508045,0.0,2.0976204872131348,0.6050620675086975,,False,gpt_neox.layers.3.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.040219958760001936,,,,,,,,,,4328512,0.2579994201660156,True,0,4202496,2.0976204872131348,512,,16777216,0,0,0,nan,inactive,-0.536116510927697,repair_cancellation,nan,inactive,512,True,,,,,,,,,,,selected_endpoint,True,0.0032663345336914062,3425,0,0,0,0,71216,71216,0,54800,54800,Q+S,csr_fixed,-5.798339843821054e-07,0.258,0.057045966386795044,True,0.06794291734695435
0.02913147583603859,126016,3425,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,nan,1.0067763112579424,2048,,,,3.8759777031922287,3425,0.0,0.00028475854196585715,1.0417354106903076,0.0,-2.111821174621582,0.0,0.0,1.0558850765228271,8.378976292874137e-06,0.0003082876135833072,0.5033727897679238,0.0,2.097607135772705,1.0559494495391846,,False,gpt_neox.layers.3.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.028030992817771598,True,1.0417352463251985,1.643651090788012e-07,,5.38098062132061e-16,0.00013987887206840885,2.077064239714267e-15,1.0417354106903076,409,4328512,0.2579994201660156,True,0,4202496,2.0976204872131348,512,,16777216,0,0,0,nan,inactive,-0.7094854680520887,repair_cancellation,nan,inactive,512,True,,,,,,,,,,,selected_endpoint,True,0.0032663345336914062,3425,0,0,0,0,71216,71216,0,54800,54800,Q+S_OBS,csr_fixed,-5.798339843821054e-07,0.258,0.03957761824131012,True,0.051496174186468124
0.030054351314902306,122880,7680,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,0.9462928673389814,nan,2048,,,,3.878787878787879,0,0.0,0.005859254393726587,1.1051350831985474,-1.9849865436553955,0.0,0.0,1.1920928955078125e-07,0.9924854040145874,8.076866894649962e-06,0.0001292298703143994,0.4731482220280885,0.9924764633178711,2.0976450443267822,0.0,,True,gpt_neox.layers.3.mlp.dense_4h_to_h,0,122880,122880,3,0,0,0,0,0,0,0.02973694976853888,,,,,,,,,,4325376,0.2578125,True,0,4202496,2.0976204872131348,512,,16777216,0,0,0,-0.6878622295513676,repair_cancellation,nan,inactive,nan,inactive,512,False,,,,,,,,,,,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q+L,empty,-0.0001875000000000071,0.258,0.04080010950565338,True,0.05333958938717842
0.03098474256694317,126016,5985,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,0.6580989390827267,0.2888576692825897,2048,,,,3.8759777031922287,0,0.0,0.005869310814887285,1.1032911539077759,-1.380499243736267,-0.6059389710426331,-0.01212169136852026,6.69620931148529e-07,0.9943293333053589,7.890500676940697e-06,0.0001661368977953816,0.47402727965648783,0.6962921619415283,2.097707748413086,0.3078504800796509,both_S_and_L_required,True,gpt_neox.layers.3.mlp.dense_4h_to_h,0,81920,81920,2,0,0,0,0,0,0,0.029687333360979267,,,,,,,,,,4328512,0.2579994201660156,True,0,4202496,2.0976204872131348,512,,16777216,0,0,0,-0.5711338924447261,repair_cancellation,-0.3770131345815086,repair_cancellation,-0.013090841233311746,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,0.0008249282836914062,865,0,0,0,0,30256,30256,0,13840,13840,Q+S+L,csr_fixed,-5.798339843821054e-07,0.258,0.04321751371026039,True,0.05011587217450142
0.031150126829743385,122880,5887,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,0.6716367400316471,0.2713155527651156,2048,4325376,,,3.878787878787879,0,0.0,0.005863099358975887,1.1080610752105713,-1.4088767766952515,-0.5691323280334473,-0.010425539687275887,2.998858690261841e-07,0.9895594120025635,8.053055110697944e-06,0.0001680923071178127,0.4717533119240632,0.7096242904663086,2.0976767539978027,0.28919437527656555,both_S_and_L_required,True,gpt_neox.layers.3.mlp.dense_4h_to_h,0,81920,81920,2,0,0,0,0,0,0,0.029815682295274773,,,,,,,,,,4325376,0.2578125,True,0,4202496,2.0976204872131348,512,per_layer_exact_Q+L_payload_bits,16777216,0,0,0,-0.5773770211950007,repair_cancellation,-0.36535836568238933,repair_cancellation,-0.0115069279233435,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,0.0007314682006835938,767,0,0,0,0,28688,28688,0,12272,12272,Q+S+L_QL_budget,csr_fixed,-0.0001875000000000071,0.258,0.0435742512345314,True,0.05010075867176056
0.030287815257906914,122880,5887,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,0.6609687980373035,0.2713035036682495,2048,4325376,q+s+l,"{""l"": 0.9734611132711777, ""q"": 0.972012258027852, ""s"": 0.9820843638204634}",3.878787878787879,3,0.0,0.005662316456437111,1.0781811475753784,-1.3347607851028442,-0.5478704571723938,-0.009943893179297447,5.867332220077515e-07,1.0194393396377563,8.296218584291638e-06,0.00017316788510918232,0.4859979895563316,0.6724287867546082,2.0194005966186523,0.2789263129234314,,True,gpt_neox.layers.3.mlp.dense_4h_to_h,0,81920,81920,2,0,0,0,0,0,0,0.029011673879757234,,,,,,,,,,4325376,0.2578125,True,0,4202496,2.0976204872131348,512,per_layer_exact_Q+L_payload_bits,16777216,0,0,0,-0.5727156545798494,repair_cancellation,-0.3649991926349665,repair_cancellation,-0.011480440787596946,hessian_orthogonal,512,True,,1.0781636190691042,1.1080609839414937,135.29254170473826,3,,1.3399103383049302e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,0.0007314682006835938,767,0,0,0,0,28688,28688,0,12272,12272,Q+S+L_QL_budget_component_scale,csr_fixed,-0.0001875000000000071,0.258,0.04203472658991814,True,0.04854646697640419
0.031007295474410057,126016,5985,True,,same_rank_and_support_as_selected_Q+S+L,0,4194304,4194304,0,8192,8192,74.32740020751953,,0.3404934228099429,0.6252920322397683,2048,,,,3.8759777031922287,865,0.0,0.0058521730825304985,1.1066066026687622,-0.7142074704170227,-1.311591386795044,0.043738916516304016,1.4901161193847656e-08,0.9910138845443726,7.864190932455979e-06,0.00016558293810265207,0.4724467035793581,0.3352797329425812,2.0975661277770996,0.6558206677436829,,True,gpt_neox.layers.3.mlp.dense_4h_to_h,0,81920,81920,2,0,0,0,0,0,0,0.029776545381088395,True,1.4418397826911942,3.1494902019701954e-08,,8.639009648801074e-17,2.816277872053286e-05,1.6525542933354043e-15,1.4418398141860962,144,4328512,0.2579994201660156,True,0,4202496,2.0976204872131348,512,,16777216,0,0,0,-0.4258267219014619,repair_cancellation,-0.5591369333429898,repair_cancellation,0.046638204728294004,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,0.0008249282836914062,865,0,0,0,0,30256,30256,0,13840,13840,Q+S_OBS+L,csr_fixed,-5.798339843821054e-07,0.258,0.0429425984621048,True,0.05053781718015671
0.030128255486488342,126016,5985,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,0.6482050518642098,0.2887043439005692,2048,,q+s+l,"{""l"": 0.9739284958681313, ""q"": 0.972094495983382, ""s"": 0.9827605722868079}",3.8759777031922287,3,0.0,0.005657006986439228,1.0735979080200195,-1.3091083765029907,-0.5830643773078918,-0.011607597582042217,6.984919309616089e-08,1.0240225791931152,8.126131437223172e-06,0.00017109817530377866,0.48818296037602843,0.6604606509208679,2.019589900970459,0.2973276376724243,,True,gpt_neox.layers.3.mlp.dense_4h_to_h,0,81920,81920,2,0,0,0,0,0,0,0.028888348173690223,,,,,,,,,,4328512,0.2579994201660156,True,0,4202496,2.0976204872131348,512,,16777216,0,0,0,-0.5667487054823721,repair_cancellation,-0.376216013977723,repair_cancellation,-0.01309698208397647,hessian_orthogonal,512,True,,1.0735636610598758,1.1032910853598976,127.2073143449772,3,,2.719979610718353e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,0.0008249282836914062,865,0,0,0,0,30256,30256,0,13840,13840,Q+S+L_component_scale,csr_fixed,-5.798339843821054e-07,0.258,0.041650157421827316,True,0.04857219010591507
,,,,block=32,,,,,,,,,,,,,,,,,,,,0.7403212189674377,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4718592,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.275,,False,
,,,,block=64,,,,,,,,,,,,,,,,,,,,0.9264484643936157,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4456448,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,True,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,block=128,,,,,,,,,,,,,,,,,,,,1.095060110092163,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4325376,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,block=256,,,,,,,,,,,,,,,,,,,,1.266815185546875,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4259840,0.25390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,block=512,,,,,,,,,,,,,,,,,,,,1.464022159576416,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,"rank=0,nnz=12338",,,,,,,,,False,,,,,,,,,,,1.1616343259811401,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,0,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,12338,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=1,nnz=11058",,,,,,,,,True,,,,,,,,,,,0.9318817853927612,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,1,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,11058,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=2,nnz=9778",,,,,,,,,True,,,,,,,,,,,0.8939511775970459,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,2,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,9778,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=3,nnz=8498",,,,,,,,,True,,,,,,,,,,,0.871961772441864,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,3,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,8498,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=4,nnz=7218",,,,,,,,,True,,,,,,,,,,,0.8632963299751282,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,4,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,7218,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=5,nnz=5938",,,,,,,,,True,,,,,,,,,,,0.8533482551574707,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,5,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,5938,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=6,nnz=4658",,,,,,,,,True,,,,,,,,,,,0.8453738689422607,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,6,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,4658,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=7,nnz=3378",,,,,,,,,True,,,,,,,,,,,0.8422926664352417,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,7,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,3378,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=8,nnz=2098",,,,,,,,,True,,,,,,,,,,,0.8457021713256836,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,8,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,2098,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=9,nnz=818",,,,,,,,,True,,,,,,,,,,,0.8520014882087708,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,9,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,818,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=10,nnz=0",,,,,,,,,False,,,,,,,,,,,0.8633299469947815,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,10,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,0,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=0,nnz=12287",,,,,,,,,False,,,,4612096,,,,,,,1.1627618074417114,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,0,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,12287,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=1,nnz=11007",,,,,,,,,True,,,,4612096,,,,,,,0.9323815703392029,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,1,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,11007,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=2,nnz=9727",,,,,,,,,True,,,,4612096,,,,,,,0.8945226073265076,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,2,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,9727,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=3,nnz=8447",,,,,,,,,True,,,,4612096,,,,,,,0.8728766441345215,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,3,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,8447,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=4,nnz=7167",,,,,,,,,True,,,,4612096,,,,,,,0.8646169304847717,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,4,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,7167,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=5,nnz=5887",,,,,,,,,True,,,,4612096,,,,,,,0.8539379239082336,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,5,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,5887,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=6,nnz=4607",,,,,,,,,True,,,,4612096,,,,,,,0.8461036682128906,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,6,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,4607,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=7,nnz=3327",,,,,,,,,True,,,,4612096,,,,,,,0.8437634110450745,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,7,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,3327,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=8,nnz=2047",,,,,,,,,True,,,,4612096,,,,,,,0.8470151424407959,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,8,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,2047,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=9,nnz=767",,,,,,,,,True,,,,4612096,,,,,,,0.8540332317352295,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,9,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,767,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=10,nnz=0",,,,,,,,,False,,,,4612096,,,,,,,0.8633299469947815,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_4h_to_h,,,,10,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,0,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
0.058774083852767944,0,0,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,nan,nan,2048,,,,3.992202729044834,0,0.0,0.0,2.0976204872131348,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,2.0976204872131348,0.0,,False,gpt_neox.layers.3.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.056442724523033255,,,,,,,,,,4202496,0.25048828125,True,0,4202496,2.0976204872131348,512,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,,,,,,,,,,,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q,empty,-0.024511718750000022,0.275,0.0785830169916153,True,0.09560057520866394
0.05573372542858124,0,0,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,nan,nan,2048,,,,3.992202729044834,1,0.09668278694152832,0.0,2.0009377002716064,0.0,0.0,0.0,0.0,0.09668278694152832,nan,nan,0.046091648861601046,0.0,2.0009377002716064,0.0,,False,gpt_neox.layers.3.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.05384118628352553,,,,,,,,,,4202496,0.25048828125,True,0,4202496,2.0976204872131348,512,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,,2.0009601989956773,2.0976204214616865,,1,,0.0,0.9501816679832992,0.9501816679832992,global_folded_into_fp16_q_scales,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q_global_scale,empty,-0.024511718750000022,0.275,0.07438690960407257,True,0.08926832675933838
0.025021998211741447,253952,15872,True,,,0,4194304,4194304,0,262144,262144,74.32740020751953,,nan,nan,2048,,,,3.764705882352941,16384,0.0,0.0,0.9264484643936157,0.0,0.0,0.0,-5.960464477539063e-08,1.171172022819519,4.611784994091478e-06,7.378855990546365e-05,0.5583336118038776,0.0,0.9264485239982605,0.0,,False,gpt_neox.layers.3.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.0249288542800368,,,,,,,,,,4456448,0.265625,True,64,4202496,2.0976204872131348,16384,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,64,0.9264513864998699,2.0976204214616865,,,32,0.001616829896033289,,,row_x_column_block_fp16_scales,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q_block_scale,empty,-0.009375000000000022,0.275,0.034948449581861496,True,0.04333453252911568
0.032452281564474106,411232,12338,True,,,0,4194304,4194304,0,8192,8192,74.32740020751953,,nan,0.8877842132888871,2048,,,,3.636368680598423,0,0.0,0.0,1.1616343259811401,0.0,-1.862234354019165,0.0,-1.7881393432617188e-07,0.9359861612319946,2.2760538120379605e-06,7.586206526438602e-05,0.4462133007079517,0.0,2.0976204872131348,0.9262483716011047,,False,gpt_neox.layers.3.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.03125723011266094,,,,,,,,,,4613728,0.27499961853027344,True,0,4202496,2.0976204872131348,512,,16777216,0,0,0,nan,inactive,-0.6680010601206856,repair_cancellation,nan,inactive,512,True,,,,,,,,,,,selected_endpoint,True,0.011766433715820312,12338,0,0,0,0,213824,213824,0,197408,197408,Q+S,csr_fixed,-3.8146972658470446e-07,0.275,0.04296170920133591,True,0.05034959688782692
